Date,Cumulative_energy_use_lower_bound,Cumulative_energy_use_estimate_bound,Cumulative_energy_use_upper_bound,Cumulative_renewable_energy_purchases,Data_storage_capacity_added_per_day,Data_storage_capacity,Energy_consumption_rate_lower_bound,Energy_consumption_rate_estimate_bound,Energy_consumption_rate_upper_bound,Energy_intensity_lower_bound,Energy_intensity_estimate_bound,Energy_intensity_upper_bound,Energy_used_to_seal_data_lower_bound,Energy_used_to_seal_data_estimate_bound,Energy_used_to_seal_data_upper_bound,Energy_used_to_store_data_lower_bound,Energy_used_to_store_data_estimate_bound,Energy_used_to_store_data_upper_bound,FIL_Open,FIL_High,FIL_Low,FIL_Close,FIL_AdjClose,FIL_Volume
2021-12-27,210087783.2296009,1314953076.504377,3153585789.669018,2598439131.2049146,27084672,16110917296,27009.206680017665,146472.51478697287,401400.27717869054,1.800078438277097,9.761931136737875,26.75206245884963,7280.90152704,41398.10861184,67857.9372288,15608.2566763648,51896.4867938752,140121.4809985008,37.295731,41.132698,36.980621,39.149315,39.149315,898019789
2021-12-28,210735144.33073732,1318459600.5740285,3163205897.3398037,2603646647.9881377,26874688,16137906127,26973.451359117167,146105.10680633425,400837.9447479652,1.794689015662146,9.721159773973207,26.669907640744288,7224.45362816,41077.15436736,67331.8433152,15634.4034558376,51983.4232162924,140356.2109583571,39.198418,39.835064,35.882648,36.28783,36.28783,983939194
2021-12-29,211381537.0965792,1321956500.8901193,3172810833.8395967,2608854164.771361,26651392,16164571375,26933.1034557372,145704.1175961223,400205.81158361386,1.7890483428017259,9.678487685354467,26.583922835701536,7164.42719744,40735.85313024,66772.3975168,15660.2367481,52069.31731315,140588.1266197875,36.273079,36.768532,33.944187,34.1731,34.1731,558171118
2021-12-30,212021024.11771744,1325398894.7456472,3182310096.4975257,2614061681.554585,25649632,16190834718,26645.36140386531,143433.01741215872,395802.73017492646,1.7670638637993377,9.512173548824876,26.24879772070844,6895.13407424,39204.69302304,64262.5880128,15685.6806747984,52153.9167936216,140816.5467928614,34.222042,35.85146,33.401485,34.972874,34.972874,469063294
2021-12-31,212652774.08033243,1328780596.0079572,3191691031.2629476,2619269198.337808,24542976,16215904422,26322.980994577247,140904.16194586025,390872.39616773097,1.7429854598729029,9.330018722340208,25.881753412593596,6597.64280832,37513.20252672,61489.9720704,15709.9682040336,52234.6713241464,141034.5855294606,34.975086,35.69323,33.552841,34.270481,34.270481,476459862
2022-01-01,213283456.78527188,1332152135.6492183,3201055324.457618,2620380233.196461,24315488,16240127331,26278.511314070704,140480.7616001042,390178.9963272352,1.7374455320011009,9.288108776676502,25.797304335365546,6536.48948416,37165.49394336,60920.0236352,15733.4353582728,52312.6981586172,141245.2594359063,34.273258,35.856056,34.271736,35.854889,35.854889,268666137
2022-01-02,213919085.6292345,1335558967.467866,3210494636.418204,2621491268.0551143,24876288,16264795809,26484.601945504655,141951.26768151796,393304.78085149435,1.7484157277366112,9.371099082296835,25.964530863997876,6687.24374016,38022.65991936,62325.0519552,15757.3341797592,52392.1602599508,141459.8085896157,35.855701,36.412037,35.255676,35.792622,35.792622,299929459
2022-01-03,214549105.89194655,1338921247.1035993,3219848073.4404345,2622602302.913768,24050816,16289422545,26250.90884408488,140094.92865455418,389726.65457656496,1.7303681985066603,9.23456824888269,25.6894194861994,6465.34035712,36760.95073152,60256.9144064,15781.192561596,52471.487901954,141673.9947006285,35.789761,35.789761,34.430489,35.020367,35.020367,315339954
2022-01-04,215176706.2818876,1342263179.3050852,3229164258.2292967,2623713337.7724204,23647616,16313101139,26150.079729568177,139247.11983585288,388174.4763088657,1.721219899718784,9.165360722361132,25.549965433958935,6356.95213312,36144.67162752,59246.7371264,15804.1323834632,52547.7613889468,141879.9345362247,35.022358,38.108631,34.514248,36.098606,36.098606,703995869
2022-01-05,215810157.5485992,1345647314.8639808,3238569265.3535404,2624824372.631073,24330048,16336995584,26393.868093664256,141005.59146753303,391875.41012721177,1.73472533083513,9.267530262714173,25.755838366194688,6540.40350336,37187.74846656,60956.5022592,15827.2813217792,52624.7301751808,142087.7516927232,36.107555,38.314106,31.401295,33.258137,33.258137,898444844
2022-01-06,216448132.7179646,1349063554.6150873,3248042855.867653,2625935407.4897265,24835648,16361591046,26582.365394855264,142343.26496221827,394733.0537259013,1.744487893937694,9.341384742164978,25.904656088098346,6676.31889536,37960.54289856,62223.2324992,15851.1094053648,52703.9570773752,142301.6658043758,33.250462,33.433994,32.158173,32.994217,32.994217,504904313
2022-01-07,217091163.6088564,1352515853.7015169,3257593124.569527,2627046442.3483796,25408256,16386977153,26793.02199562075,143845.73593009484,397927.9808821107,1.755588479769326,9.425361458072596,26.073870246091914,6830.24737792,38835.75704832,63657.8445824,15875.7034658264,52785.7308052436,142522.4563927869,32.99556,32.996407,30.020441,31.459591,31.459591,642867943
2022-01-08,217730046.37593192,1355934610.1596618,3267079774.3350816,2628157477.207032,24772992,16412056555,26620.18179791032,142448.12790181342,395277.1889109209,1.7415978590563557,9.319521424149665,25.860601222307007,6659.47570944,37864.77508224,62066.2541568,15900.000390484,52866.516574966,142740.5794758015,31.4743,32.138844,28.756094,29.43952,29.43952,449785144
2022-01-09,218373129.9166418,1359383017.4168432,3276630080.1834517,2629268512.0656853,25235776,16436755007,26795.215275019887,143683.57678089137,397929.52784966753,1.7504150491760453,9.386224090208488,25.995007948636804,6783.88130432,38572.12654272,63225.7131904,15923.9282507816,52946.0752285484,142955.3893223811,29.442591,30.961922,29.326271,30.23494,30.23494,308127435
2022-01-10,219020921.22336048,1362864816.7120757,3286251753.8070493,2630379546.9243383,25761216,16462546801,26991.373602595984,145074.91047259487,400903.18759736296,1.7604667779930865,9.462266128714573,26.148233630051607,6925.13008512,39375.24581952,64542.1505664,15948.9153408088,53029.1557553812,143179.7082923373,30.231762,30.324486,26.930147,28.169619,28.169619,564197224
2022-01-11,219667149.49521947,1366332578.3343024,3295849205.9390054,2631490581.7829914,25463360,16488225025,26926.2463505156,144490.0081262761,399893.95739208965,1.753483884774672,9.409440048279697,26.041788401463226,6845.0604352,38919.9818592,63795.902144,15973.79240422,53111.87045053,143403.0395099325,28.169834,29.212708,27.846643,28.88755,28.88755,320288158
2022-01-12,220318173.2520969,1369834415.4409184,3305519366.5594754,2632601616.6416445,26001152,16513786623,27126.05966998283,145909.81871989273,402923.4802508445,1.7637617254551228,9.487192639003917,26.19846086750359,6989.62968064,39741.98079744,65143.2862208,15998.5564803624,53194.2094700076,143625.3563962179,28.888714,30.844536,28.543976,30.771364,30.771364,438777978
2022-01-13,220963014.41422984,1373287273.8822343,3315094887.0931726,2633712651.500297,25096768,16539387870,26868.44912781488,143869.04311113228,398980.13909107534,1.7443074557118514,9.340019714241201,25.90190553935084,6746.51317376,38359.65698496,62877.4425472,16023.358968456,53276.676206844,143848.018121751,30.768009,30.807442,28.467012,28.467012,28.467012,452235670
2022-01-14,221608824.3955584,1376745302.8814645,3324684790.9894724,2634823686.3589506,25133760,16564434951,26908.816693599983,144084.48293783708,399579.44603843126,1.74428659979877,9.339861937785582,25.901587617772208,6756.4573632,38416.1981472,62970.122304,16047.6245805288,53357.3578641612,144065.8600993323,28.472883,29.806684,28.125374,29.802885,29.802885,480560923
2022-01-15,222260890.03255504,1380248455.444474,3334369662.2652407,2635934721.2176037,25863424,16589977044,27169.470971890496,145964.62972459808,403536.42358035565,1.7584712288088176,9.4471696581797,26.117814048592347,6952.60563968,39531.46768128,64798.2224896,16072.3697602272,53439.6340541328,144288.0073447812,29.79735,30.533014,29.398153,29.783924,29.783924,292112222
2022-01-16,222896586.3023328,1383625598.1165802,3343804613.9567018,2637045756.0762563,23622336,16615193599,26487.407988232815,140714.2228374195,393123.09713275667,1.7117247293482634,9.093529087815552,25.40522377044469,6350.15636352,36106.03190592,59183.4006144,16096.7995587112,53520.8616210988,144507.3232885827,29.777338,31.372192,29.674751,30.413492,30.413492,329999295
2022-01-17,223529346.94981253,1386978571.285792,3353194465.628416,2638156790.9349093,23154720,16637948027,26365.08913716997,139707.16130886666,391243.9274660283,1.70148980235587,9.016101142172701,25.249205468400813,6224.4518304,35391.2948784,58011.835488,16118.8440485576,53594.1581845724,144705.2253752271,30.416721,30.416721,28.599049,29.019115,29.019115,297877558
2022-01-18,224169099.00458187,1390382403.083243,3362690530.503674,2639267825.7935624,23988096,16661529247,26656.400011432048,141826.26887258355,395669.4814939829,1.7178550147011404,9.139905129523568,25.498672088396653,6448.47996672,36665.08509312,60099.7757184,16141.6895344936,53670.1180104364,144910.3183199331,29.016932,29.316902,27.724087,28.516174,28.516174,315050911
2022-01-19,224811416.18902344,1393803538.6595592,3372225322.77772,2640378860.6522155,24237152,16685916061,26763.281083033424,142547.25907701912,397283.12426980113,1.7222221507806617,9.172942822438369,25.565243462714008,6515.43120064,37045.75971744,60723.7606208,16165.3154798968,53748.6728156932,145122.4177573353,28.51321,28.695948,27.281607,27.63147,27.63147,295025457
2022-01-20,225448016.31167608,1397179395.7371218,3381672603.2893186,2641489895.510869,23401376,16709448010,26525.06793152144,140660.65691411524,393636.79694300186,1.7044892689136617,9.038792318550104,25.294928479393644,6290.75789632,35768.30117472,58629.8074304,16188.113232088,53824.473929812,145327.082177373,27.632004,28.647671,26.134073,26.141457,26.141457,176456498
2022-01-21,226101810.5493344,1400683198.6238601,3391381607.89079,2642600930.3695216,25570848,16734163433,27241.495214035473,145991.72722991515,404541.9774557096,1.7479411430824,9.36750881586538,25.95729643116009,6873.95535936,39084.27404256,64065.2025792,16212.0575338904,53904.0872503796,145542.0396258309,26.152176,26.551197,21.35401,21.872448,21.872448,629605217
2022-01-22,226756957.36166573,1404195042.8899996,3401110839.986946,2643711965.228174,25656896,16759585788,27297.85272307859,146326.7845039982,405384.7901348787,1.7489003931796798,9.374765610608058,25.971918965500024,6897.08678272,39215.79582912,64280.7872384,16236.6867114144,53985.9777403056,145763.1454739724,21.897392,22.534178,17.536919,18.959282,18.959282,771147121
2022-01-23,227415173.95398632,1407727878.9586,3410886469.13899,2644823000.086828,25966816,16785477816,27425.761054607745,147201.44221609813,407318.0022399088,1.7543847736817193,9.416255336495917,26.05552129449824,6980.39947712,39689.49925152,65057.2608064,16261.7709081408,54069.3811408992,145988.3362090968,18.973249,20.215014,18.436401,19.455969,19.455969,380994301
2022-01-24,228077357.3116612,1411288467.3949172,3420722164.3318224,2645934034.945481,26393504,16811662891,27591.044089815343,148357.78987448965,409820.755926144,1.7622086642554928,9.475443621328038,26.174786446424033,7095.10174528,40341.67905888,66126.2849216,16287.1390088008,54153.7285044892,146216.0756618943,19.462257,19.488012,16.88537,18.413218,18.413218,628196823
2022-01-25,228745532.81286904,1414892081.569534,3430648791.357938,2647045069.8041334,27084192,16838415381,27840.718591172303,150150.527357282,413609.5855288446,1.775329999002598,9.574707445517072,26.374804323377536,7280.77249344,41397.37494624,67856.7346368,16313.0568211128,54239.9036252772,146448.7500931713,18.4132,18.497868,17.751467,18.14986,18.14986,331086546
2022-01-26,229415113.14381793,1418503979.7714472,3440596415.2070646,2648156104.662787,27170720,16865609136,27899.253396001022,150495.69495923462,414484.4535572083,1.7761940875125195,9.581244336129632,26.387976241675908,7304.0329504,41529.6303984,68073.521888,16339.4021309568,54327.5001488832,146685.2623385328,18.148302,20.214149,18.029064,19.307182,19.307182,516401618
2022-01-27,230087526.54024667,1422134957.84201,3450586806.060426,2649267139.52144,27444480,16892906909,28017.298525906255,151290.68884696715,416266.4133416762,1.7808270290491952,9.616292866103011,26.458599478417888,7377.6251136,41948.0643456,68759.400192,16365.8482134392,54415.4317352708,146922.6792596457,19.297646,19.912397,18.120831,19.221661,19.221661,383963160
2022-01-28,230762426.3159927,1425782382.41397,3460614677.195732,2650378174.3800926,27672256,16920328104,28120.898275588737,151975.95920657192,417828.0928165461,1.784515313258674,9.644194996670151,26.514822628836622,7438.85585792,42296.21312832,69330.0701824,16392.4138671552,54503.7608886048,147161.1696189192,19.211107,19.786213,18.54002,19.622816,19.622816,361035683
2022-01-29,231440922.4124622,1429454606.6098526,3470696940.5651197,2651489209.2387457,28044000,16948256830,28270.74597034672,153009.2760018497,420094.43763418886,1.7910681109285935,9.693767373900808,26.614711603800274,7538.78808,42864.41268,70261.4376,16419.471216904,54593.724900796,147404.074127559,19.620762,20.687044,19.421616,20.220657,20.220657,354665392
2022-01-30,232118117.26375297,1433114571.1127512,3480758936.9908595,2652600244.0973988,27772064,16976284590,28216.52669122096,152498.45609591916,419249.9803826995,1.784681723244855,9.645453899970002,26.517359335107848,7465.68624448,42448.76666208,69580.1291456,16446.624510792,54684.007921308,147647.839964607,20.229471,20.827688,19.521774,19.83703,19.83703,267276056
2022-01-31,232788352.6893072,1436719546.7950094,3490714427.664903,2653711278.956052,26760064,17003432715,27926.54790215096,150207.25759931165,414812.2360166951,1.7635205187730203,9.485367893416148,26.194783981775807,7193.64040448,40901.95502208,67044.6643456,16472.925614292,54771.457461558,147883.9553521695,19.836687,21.513109,19.070765,21.322905,21.322905,370114373
2022-02-01,233443474.48795632,1440207952.2568843,3500439130.306872,2654822313.814705,24681408,17029347569,27296.807867620497,145350.1699377858,405196.05833507294,1.7211301930622063,9.16468208516768,25.548597971323233,6634.85609856,37724.79168576,61836.7996032,16498.0319248472,54854.9343892628,148109.3446118637,21.316671,21.533831,20.638083,20.914812,20.914812,252317037
2022-02-02,234090057.64932308,1443629698.5413349,3510033303.3181286,2655933348.6733575,23473536,17053286307,26941.028071655088,142572.70703258459,399757.3180980832,1.696312845590351,8.976937098566534,25.17028941898384,6310.15594752,35878.59556992,58810.5970944,16521.2237742216,54932.0458521084,148317.5469978711,20.914286,21.406227,20.03805,20.183401,20.183401,290644986
2022-02-03,234730785.67589247,1447005167.5254312,3519537867.966582,2657044383.532011,22621536,17076287537,26697.061834571407,140644.4881742439,396023.6323476037,1.678687584030314,8.843600749902217,24.90161496886613,6081.12130752,34576.33912992,56675.9962944,16543.5073658456,55006.1374141844,148517.5955955501,20.17979,20.531519,19.611942,20.316822,20.316822,263045047
2022-02-04,235363527.90806508,1450318312.4544947,3528920357.686564,2658155418.390664,21492672,17098453502,26364.31737093757,138047.65518419736,390937.1717384671,1.6556158262543543,8.669061272650477,24.549915686980874,5777.66008704,32850.90437184,53847.7404288,16564.9817527376,55077.5384206424,148710.3796429446,20.291904,21.636642,20.225603,21.617502,21.617502,323109800
2022-02-05,235997852.74178615,1453641580.8441556,3538326642.3918514,2659266453.2493167,21623232,17119908891,26430.259452612143,138469.46573752485,391928.630067454,1.6576767536631047,8.68465233407155,24.58133187540976,5812.75722624,33050.46141504,54174.8454528,16585.7677336008,55146.6505196892,148896.9835976943,21.619631,22.752178,21.381483,22.016569,22.016569,305274139
2022-02-06,236626225.62747437,1456917985.2368712,3547641868.92718,2660377488.1079698,20764608,17141219475,26182.2593129292,136516.8012033291,388134.5356546168,1.6400809121024096,8.551538549780338,24.313105895354116,5581.94192256,31738.08038976,52023.6488832,16606.41342738,55215.29617287,149082.3281399175,22.016642,22.546013,21.719627,22.44775,22.44775,265125624
2022-02-07,237271885.9652765,1460323313.8751075,3557220290.9555416,2661488522.966623,22957728,17162775113,26902.57570511259,141888.63964494428,399101.0247424852,1.6830856617136216,8.876872518235228,24.968658008148843,6171.49644096,35090.19851616,57518.2917312,16627.2965294744,55284.7311939956,149269.8039902949,22.447657,24.571487,22.084812,24.404755,24.404755,508292513
